eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
2018-11-26T14:00:00Z,4:38 PM,330,330,2018,11,26,,Australia,AU,Queensland,-23.278618,150.824451,EPSG:4326,
2018-11-18T14:00:00Z,6:30 AM,322,322,2018,11,18,,Australia,AU,Queensland,-23.245511,150.823921,EPSG:4326,
2018-12-27T14:00:00Z,5:24 PM,361,361,2018,12,27,,Australia,AU,Queensland,-22.13518,150.053702,EPSG:4326,
2018-11-01T14:00:00Z,6:30 PM,305,305,2018,11,1,,Australia,AU,Queensland,-23.224872,150.818902,EPSG:4326,
2017-07-20T00:00:00Z,,201,201,2017,7,20,,Australia,AU,Northern Territory,-12.358,130.868666,EPSG:4326,
2017-10-19T12:16:29Z,12:16:29,292,292,2017,10,19,,Australia,AU,Northern Territory,-12.588291,130.545866,EPSG:4326,
2017-07-21T00:00:00Z,,202,202,2017,7,21,,Australia,AU,Northern Territory,-12.358643,130.868203,EPSG:4326,
2017-08-08T00:00:00Z,,220,220,2017,8,8,,Australia,AU,Northern Territory,-12.332046,130.893428,EPSG:4326,
2017-08-30T00:00:00Z,,242,242,2017,8,30,,Australia,AU,Northern Territory,-12.36671,130.863799,EPSG:4326,
2017-09-11T00:00:00Z,,254,254,2017,9,11,,Australia,AU,Northern Territory,-12.367612,130.863498,EPSG:4326,
2017-10-02T00:00:00Z,,275,275,2017,10,2,,Australia,AU,Northern Territory,-12.505262,130.82188,EPSG:4326,
2017-08-06T00:00:00Z,,218,218,2017,8,6,,Australia,AU,Northern Territory,-12.359753,130.867865,EPSG:4326,
2017-08-04T00:00:00Z,,216,216,2017,8,4,,Australia,AU,Northern Territory,-12.359732,130.867843,EPSG:4326,
2017-07-25T00:00:00Z,,206,206,2017,7,25,,Australia,AU,Northern Territory,-12.331157,130.898405,EPSG:4326,
2017-05-15T00:00:00Z,,135,135,2017,5,15,,Australia,AU,Western Australia,-20.2,118.1,EPSG:4326,10000
2017-05-15T00:00:00Z,,135,135,2017,5,15,,Australia,AU,Western Australia,-20.1,118.8,EPSG:4326,10000
2017-05-06T00:00:00Z,,126,126,2017,5,6,,Australia,AU,Western Australia,-19.1,121.3,EPSG:4326,10000
2017-05-03T00:00:00Z,,123,123,2017,5,3,,Australia,AU,Western Australia,-18.1,122.2,EPSG:4326,10000
2017-05-04T00:00:00Z,,124,124,2017,5,4,,Australia,AU,Western Australia,-18.4,121.6,EPSG:4326,10000
2017-05-03T00:00:00Z,,123,123,2017,5,3,,Australia,AU,Western Australia,-18,122.2,EPSG:4326,10000
2017-05-06T00:00:00Z,,126,126,2017,5,6,,Australia,AU,Western Australia,-19.2,121.3,EPSG:4326,10000
2017-05-03T00:00:00Z,,123,123,2017,5,3,,Australia,AU,Western Australia,-17.9,122,EPSG:4326,10000
2017-05-05T00:00:00Z,,125,125,2017,5,5,,Australia,AU,Western Australia,-19,121.4,EPSG:4326,10000
2017-05-15T00:00:00Z,,135,135,2017,5,15,,Australia,AU,Western Australia,-20.2,118.5,EPSG:4326,10000
2017-11-27T18:46:00Z,,331,331,2017,11,27,,Australia,AU,Western Australia,-20.4,118.1,EPSG:4326,10000
2017-12-22T06:22:00Z,,356,356,2017,12,22,,Australia,AU,Queensland,-24.800342,152.447324,EPSG:4326,
2017-10-21T00:00:00Z,,294,294,2017,10,21,,Australia,AU,Northern Territory,-12.531393,130.49313,EPSG:4326,
2017-08-26T00:00:00Z,,238,238,2017,8,26,,Australia,AU,Northern Territory,-12.535618,130.419164,EPSG:4326,
2017-09-02T00:00:00Z,,245,245,2017,9,2,,Australia,AU,Northern Territory,-12.367813,130.863439,EPSG:4326,
2017-09-23T00:00:00Z,,266,266,2017,9,23,,Australia,AU,Northern Territory,-12.363513,130.865462,EPSG:4326,
2017-10-02T00:00:00Z,,275,275,2017,10,2,,Australia,AU,Northern Territory,-12.530352,130.847448,EPSG:4326,
2017-06-13T00:00:00Z,,164,164,2017,6,13,,Australia,AU,Northern Territory,-11.745272,136.503311,EPSG:4326,
2017-08-18T00:00:00Z,,230,230,2017,8,18,,Australia,AU,Northern Territory,-12.359743,130.867858,EPSG:4326,
2017-08-19T00:00:00Z,,231,231,2017,8,19,,Australia,AU,Northern Territory,-12.36369,130.865962,EPSG:4326,
2017-06-29T00:00:00Z,,180,180,2017,6,29,,Australia,AU,Northern Territory,-12.537173,130.418081,EPSG:4326,
2017-10-03T00:00:00Z,,276,276,2017,10,3,,Australia,AU,Northern Territory,-12.501705,130.81886,EPSG:4326,
2017-06-19T00:00:00Z,,170,170,2017,6,19,,Australia,AU,Northern Territory,-12.532774,130.420184,EPSG:4326,
2017-08-30T00:00:00Z,,242,242,2017,8,30,,Australia,AU,Northern Territory,-12.359748,130.867842,EPSG:4326,
2017-11-23T05:41:52Z,3:41 PM,327,327,2017,11,23,,Australia,AU,Queensland,-21.024345,149.158062,EPSG:4326,
2017-01-29T00:00:00Z,,29,29,2017,1,29,,Australia,AU,New South Wales,-31.395395,152.917331,EPSG:4326,30
2016-10-13T00:00:00Z,,287,287,2016,10,13,,Australia,AU,Queensland,-14.22804,143.77279,EPSG:4326,100
2016-01-06T00:00:00Z,,6,6,2016,1,6,,Australia,AU,Queensland,-19.2353,147.04404,EPSG:4326,100
2016-07-14T00:00:00Z,,196,196,2016,7,14,,Australia,AU,Northern Territory,-12.426193,130.722963,EPSG:4326,
2016-09-25T10:00:00Z,10:00:00,269,269,2016,9,25,,Australia,AU,Northern Territory,-12.373168,130.6088,EPSG:4326,
2016-07-22T00:00:00Z,,204,204,2016,7,22,,Australia,AU,Northern Territory,-12.328732,130.874388,EPSG:4326,
2016-10-07T09:46:00Z,9:46:00,281,281,2016,10,7,,Australia,AU,Northern Territory,-12.55651,130.50539,EPSG:4326,
2016-02-21T00:00:00Z,,52,52,2016,2,21,,Australia,AU,Northern Territory,-12.358618,130.868368,EPSG:4326,
2016-10-14T09:31:00Z,9:31:00,288,288,2016,10,14,,Australia,AU,Northern Territory,-12.58663,130.477745,EPSG:4326,
2016-10-17T08:01:00Z,8:01:00,291,291,2016,10,17,,Australia,AU,Northern Territory,-12.50031,130.78168,EPSG:4326,
2016-09-13T00:00:00Z,,257,257,2016,9,13,,Australia,AU,Northern Territory,-12.351015,130.875271,EPSG:4326,
2016-11-28T10:24:00Z,10:24:00,333,333,2016,11,28,,Australia,AU,,-12.68571,130.124869,EPSG:4326,
2016-10-08T01:13:00Z,13:13:00,282,282,2016,10,8,,Australia,AU,Northern Territory,-12.69502,130.57423,EPSG:4326,
2016-11-28T11:23:00Z,11:23:00,333,333,2016,11,28,,Australia,AU,,-12.77574,130.04095,EPSG:4326,
2016-04-16T00:00:00Z,,107,107,2016,4,16,,Australia,AU,Northern Territory,-12.4386,130.445665,EPSG:4326,
2016-09-08T00:00:00Z,,252,252,2016,9,8,,Australia,AU,Northern Territory,-12.333895,130.891915,EPSG:4326,
2016-11-28T01:00:00Z,13:00:00,333,333,2016,11,28,,Australia,AU,,-12.75415,130.25577,EPSG:4326,
2016-03-26T00:00:00Z,,86,86,2016,3,26,,Australia,AU,Northern Territory,-12.406183,130.816745,EPSG:4326,
2016-10-03T01:03:00Z,13:03:00,277,277,2016,10,3,,Australia,AU,Northern Territory,-12.39888,130.80984,EPSG:4326,
2016-08-12T00:00:00Z,,225,225,2016,8,12,,Australia,AU,Northern Territory,-12.332103,130.89337,EPSG:4326,
2016-06-04T10:02:00Z,10:02:00+08:00,156,156,2016,6,4,4/06/2016 10:02,Australia,AU,Western Australia,-13.9,127.4,EPSG:4326,10000
2016-10-21T00:00:00Z,,295,295,2016,10,21,,Australia,AU,Northern Territory,-12.3532,130.872481,EPSG:4326,
2016-06-19T00:00:00Z,,171,171,2016,6,19,,Australia,AU,Northern Territory,-12.417089,130.816431,EPSG:4326,
2016-10-21T00:00:00Z,,295,295,2016,10,21,,Australia,AU,Northern Territory,-12.5604,130.53192,EPSG:4326,
2016-11-28T00:00:00Z,,333,333,2016,11,28,,Australia,AU,,-12.7769,130.17521,EPSG:4326,
2016-08-08T00:00:00Z,,221,221,2016,8,8,,Australia,AU,Northern Territory,-12.427274,130.747982,EPSG:4326,
2016-10-12T00:00:00Z,,286,286,2016,10,12,,Australia,AU,Northern Territory,-12.55152,130.857502,EPSG:4326,
2016-10-10T00:00:00Z,,284,284,2016,10,10,,Australia,AU,Northern Territory,-12.39758,130.80896,EPSG:4326,
2016-08-31T00:00:00Z,,244,244,2016,8,31,,Australia,AU,Northern Territory,-11.099763,132.599334,EPSG:4326,
2016-10-14T00:00:00Z,,288,288,2016,10,14,,Australia,AU,Northern Territory,-12.54375,130.537579,EPSG:4326,
2016-07-18T00:00:00Z,,200,200,2016,7,18,,Australia,AU,Northern Territory,-12.2524,130.48079,EPSG:4326,
2016-10-12T00:00:00Z,,286,286,2016,10,12,,Australia,AU,Northern Territory,-12.53458,130.857859,EPSG:4326,
2016-01-06T00:00:00Z,,6,6,2016,1,6,,Australia,AU,Northern Territory,-12.467606,130.850608,EPSG:4326,
2016-10-20T00:00:00Z,,294,294,2016,10,20,,Australia,AU,Northern Territory,-12.723167,130.698667,EPSG:4326,
2016-07-13T00:00:00Z,13:21:00/13:35:00,195,195,2016,7,13,,Australia,AU,New South Wales,-33.79471,151.28724,EPSG:4326,200
2016-09-28T00:00:00Z,,272,272,2016,9,28,,Australia,AU,New South Wales,-33.086892,151.505518,EPSG:4326,1807
2016-12-28T00:00:00Z,,363,363,2016,12,28,,Australia,AU,New South Wales,-34.30651,150.93537,EPSG:4326,1031
2016-01-01T00:00:00Z,,1,1,2016,1,1,,Australia,AU,Northern Territory,-16.17639,137.54175,EPSG:4326,
2015-08-15T00:00:00Z,,227,227,2015,8,15,,Australia,AU,Queensland,-14.22749,143.77251,EPSG:4326,100
2015-01-11T14:37:00Z,14:37:00-05:00,11,11,2015,1,11,2015/01/11 2:37 PM EST,Australia,AU,Western Australia,-19.8,120.7,EPSG:4326,10000
2015-10-31T06:38:00Z,06:38:00+11:00,304,304,2015,10,31,2015/10/31 6:38 AM AEDT,Australia,AU,New South Wales,-33.799929,151.294454,EPSG:4326,15
2015-08-01T00:00:00Z,,213,213,2015,8,1,,Australia,AU,,-12.73955,130.15638,EPSG:4326,
2015-07-29T00:00:00Z,,210,210,2015,7,29,,Australia,AU,Northern Territory,-12.3295,130.8962,EPSG:4326,
2015-06-27T00:00:00Z,,178,178,2015,6,27,,Australia,AU,,-12.8678,130.0492,EPSG:4326,
2015-11-12T00:00:00Z,,316,316,2015,11,12,,Australia,AU,Northern Territory,-14.37784,129.49063,EPSG:4326,1000
2015-06-22T00:00:00Z,,173,173,2015,6,22,,Australia,AU,Northern Territory,-13.934372,136.778973,EPSG:4326,
2015-04-08T00:00:00Z,,98,98,2015,4,8,,Australia,AU,Northern Territory,-14.243386,136.32749,EPSG:4326,
2015-04-23T00:00:00Z,,113,113,2015,4,23,,Australia,AU,Northern Territory,-13.912812,136.794861,EPSG:4326,
2015-05-21T00:00:00Z,,141,141,2015,5,21,,Australia,AU,Northern Territory,-12.639462,136.687931,EPSG:4326,
2015-08-30T00:00:00Z,,242,242,2015,8,30,,Australia,AU,Northern Territory,-12.00846,130.74146,EPSG:4326,
2015-03-17T00:00:00Z,,76,76,2015,3,17,,Australia,AU,Northern Territory,-12.3483,130.8778,EPSG:4326,
2015-06-15T00:00:00Z,,166,166,2015,6,15,,Australia,AU,Northern Territory,-14.1434,129.5555,EPSG:4326,
2015-07-28T00:00:00Z,,209,209,2015,7,28,,Australia,AU,Northern Territory,-13.0743,130.1215,EPSG:4326,
2015-08-02T00:00:00Z,,214,214,2015,8,2,,Australia,AU,,-12.81776,130.232,EPSG:4326,
2015-08-30T00:00:00Z,,242,242,2015,8,30,,Australia,AU,Northern Territory,-12.41203,130.88609,EPSG:4326,
2015-08-02T00:00:00Z,,214,214,2015,8,2,,Australia,AU,,-12.81776,130.232,EPSG:4326,
2015-08-02T00:00:00Z,,214,214,2015,8,2,,Australia,AU,Northern Territory,-13.0756,130.12097,EPSG:4326,
2015-11-07T00:00:00Z,,311,311,2015,11,7,,Australia,AU,Northern Territory,-11.093246,132.272849,EPSG:4326,1000
2015-09-27T00:00:00Z,,270,270,2015,9,27,,Australia,AU,Northern Territory,-12.33108,130.89465,EPSG:4326,
2015-07-27T00:00:00Z,,208,208,2015,7,27,,Australia,AU,Northern Territory,-12.5014,130.8218,EPSG:4326,
2015-04-08T00:00:00Z,,98,98,2015,4,8,,Australia,AU,Northern Territory,-12.405,130.8167,EPSG:4326,
2015-06-16T00:00:00Z,,167,167,2015,6,16,,Australia,AU,New South Wales,-34.550113,150.870064,EPSG:4326,30
2015-10-19T00:00:00Z,11:44:00/13:28:00,292,300,2015,10,,,Australia,AU,New South Wales,-29.78549,153.294598,EPSG:4326,200
2015-11-03T00:00:00Z,,307,307,2015,11,3,,Australia,AU,New South Wales,-28.653818,153.61499,EPSG:4326,30
2015-11-07T00:00:00Z,,311,311,2015,11,7,,Australia,AU,New South Wales,-33.873021,151.185752,EPSG:4326,30
2015-11-03T00:00:00Z,,307,307,2015,11,3,,Australia,AU,New South Wales,-28.641823,153.618883,EPSG:4326,1000
2015-01-30T00:00:00Z,,30,31,2015,1,,,Australia,AU,New South Wales,-28.599465,153.573266,EPSG:4326,2376
2015-01-30T00:00:00Z,,30,31,2015,1,,,Australia,AU,New South Wales,-28.599465,153.573266,EPSG:4326,2376
2014-08-22T00:00:00Z,,234,234,2014,8,22,,Australia,AU,Northern Territory,-12.113097,132.388365,EPSG:4326,
2014-11-28T16:54:32Z,16:54:32+10:00,332,332,2014,11,28,2014-11-28 17:54:32+11:00,Australia,AU,Queensland,-21.973229,149.665523,EPSG:4326,484
2014-03-20T00:00:00Z,,79,79,2014,3,20,,Australia,AU,New South Wales,-32.75,152.16667,EPSG:4326,
2014-03-20T00:00:00Z,,79,79,2014,3,20,,Australia,AU,New South Wales,-32.75,152.16667,EPSG:4326,
2014-03-20T00:00:00Z,,79,79,2014,3,20,,Australia,AU,New South Wales,-32.75,152.16667,EPSG:4326,
2014-10-01T00:00:00Z,,274,274,2014,10,1,,Australia,AU,Northern Territory,-12.3673,130.8636,EPSG:4326,
2014-11-05T00:00:00Z,,309,309,2014,11,5,,Australia,AU,Northern Territory,-14.016901,136.246997,EPSG:4326,
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.409471,136.771523,EPSG:4326,
2014-10-20T00:00:00Z,,293,293,2014,10,20,,Australia,AU,Northern Territory,-12.478246,130.958192,EPSG:4326,
2014-03-23T00:00:00Z,,82,82,2014,3,23,,Australia,AU,Northern Territory,-12.3726,130.861,EPSG:4326,
2014-08-29T00:00:00Z,,241,241,2014,8,29,,Australia,AU,Northern Territory,-12.3383,130.8883,EPSG:4326,
2014-08-18T00:00:00Z,,230,230,2014,8,18,,Australia,AU,Northern Territory,-12.108725,132.382554,EPSG:4326,
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.500162,137.09246,EPSG:4326,
2014-08-25T00:00:00Z,,237,237,2014,8,25,,Australia,AU,Northern Territory,-12.3636,130.866,EPSG:4326,
2014-08-12T00:00:00Z,,224,224,2014,8,12,,Australia,AU,Northern Territory,-12.3306,130.895,EPSG:4326,1000
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.500273,137.112498,EPSG:4326,
2014-11-05T00:00:00Z,,309,309,2014,11,5,,Australia,AU,Northern Territory,-13.829458,136.389511,EPSG:4326,
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.410236,136.580226,EPSG:4326,
2014-11-14T00:00:00Z,,318,318,2014,11,14,,Australia,AU,Northern Territory,-13.648864,136.825373,EPSG:4326,
2014-11-08T00:00:00Z,,312,312,2014,11,8,,Australia,AU,Northern Territory,-15.590248,136.926679,EPSG:4326,
2014-09-23T00:00:00Z,,266,266,2014,9,23,,Australia,AU,Northern Territory,-12.3581,130.8687,EPSG:4326,
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.408678,136.488652,EPSG:4326,
2014-11-07T00:00:00Z,,311,311,2014,11,7,,Australia,AU,,-15.500174,137.114983,EPSG:4326,
2014-10-10T00:00:00Z,,283,283,2014,10,10,,Australia,AU,Northern Territory,-12.36265,130.86722,EPSG:4326,10000
2014-02-12T00:00:00Z,,43,79,2014,,,,Australia,AU,New South Wales,-32.743427,152.172243,EPSG:4326,200
2014-12-06T00:00:00Z,,340,340,2014,12,6,,Australia,AU,New South Wales,-35.008332,150.718014,EPSG:4326,1000
2014-04-20T00:00:00Z,,110,110,2014,4,20,,Australia,AU,New South Wales,-34.544591,150.837266,EPSG:4326,250
2014-12-31T00:00:00Z,,365,365,2014,12,31,,Australia,AU,New South Wales,-33.841227,151.216043,EPSG:4326,500
2013-06-21T09:05:04Z,,172,172,2013,6,21,,Australia,AU,Western Australia,-20.8,116.2,EPSG:4326,10000
2013-02-11T00:00:00Z,,42,42,2013,2,11,11-Feb-13,Australia,AU,Queensland,,,,
2013-03-15T00:00:00Z,,74,74,2013,3,15,,Australia,AU,Northern Territory,-12.3714,130.8612,EPSG:4326,
2013-12-17T00:00:00Z,,351,351,2013,12,17,,Australia,AU,Northern Territory,-12.41055,130.8888,EPSG:4326,
2013-07-14T00:00:00Z,,195,195,2013,7,14,,Australia,AU,Northern Territory,-12.4255,130.77182,EPSG:4326,10000
2013-04-19T00:00:00Z,,109,109,2013,4,19,,Australia,AU,Northern Territory,-12.366911,130.616903,EPSG:4326,5000
2013-06-14T00:00:00Z,,165,165,2013,6,14,,Australia,AU,Northern Territory,-12.75,130.35,EPSG:4326,5000
2013-12-17T00:00:00Z,,351,351,2013,12,17,,Australia,AU,Northern Territory,-12.41055,130.8888,EPSG:4326,
2013-03-10T00:00:00Z,,69,69,2013,3,10,,Australia,AU,Northern Territory,-12.4062,130.8167,EPSG:4326,
